Text_Title,Feature_Name,Value
4_294_1323.txt,Lexical Richness: Type Token Ratio (Corrected TTR),6.97876565223525
4_294_1323.txt,Lexical Richness: Type Token Ratio (TTR),0.37463976945245
4_294_1323.txt,Number of Tokens with More Than 2 Syllables,350
4_294_1323.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
4_294_1323.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.002881844380403
4_295_1324.txt,Lexical Variation Feature: Corrected Verb Variation 1,4.68292905790847
4_295_1324.txt,Mean Sentence Length in Tokens,18
4_295_1324.txt,Mean Token Length in Syllables,2.15238095238095
4_295_1324.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.006349206349206
4_295_1324.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.03015873015873
4_295_1324.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0.023809523809524
4_295_1324.txt,Number of Clitic Feature per VP - All,0
4_295_1324.txt,Number of Morphological Features: Conditional Verb per VP,0
4_295_1324.txt,Number of Morphological Features: Imperfect Verb per VP,0
4_295_1324.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0
4_295_1324.txt,Number of Morphological Features: Pluperfect Verb per VP,0
4_295_1324.txt,Number of Morphological Features: Preterite Verb per VP,0
4_295_1324.txt,Number of Morphological Features: Subjunctive Verb per VP,0.068965517241379
4_295_1324.txt,Number of POS Feature: Verb Tokens (including Modals),84
4_295_1324.txt,Number of POS Feature: Noun Tokens,204
4_295_1324.txt,Number of POS Feature: Adjective and Adverb Tokens,91
4_295_1324.txt,Number of POS Feature: Adjective Tokens,70
4_295_1324.txt,Number of Sentences,35
4_295_1324.txt,Number of Syntactic Constituents: Passive Sentences,10
4_295_1324.txt,Number of Tokens,630
4_295_1324.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),1.37142857142857
4_295_1324.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.01015487548601
4_295_1324.txt,Syntactic Complexity Feature: Complex Nominals per Clause,1.06153846153846
4_295_1324.txt,Syntactic Complexity Feature: Mean Length of Clause,9.69230769230769
