Text_Title,Feature_Name,Value
2_6_2652.txt,Syntactic Complexity Feature: Dependent clause ratio,0.14
2_6_2652.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,2.66666666666667
2_6_2652.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,2.38888888888889
2_6_2652.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.722222222222222
2_6_2652.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.166666666666667
2_6_2652.txt,Lexical Richness: Type Token Ratio (Corrected TTR),7.96604030652228
2_6_2652.txt,Lexical Richness: Type Token Ratio (TTR),0.48256880733945
2_6_2652.txt,Number of Tokens with More Than 2 Syllables,320
2_6_2652.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
2_6_2652.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.005504587155963
2_6_2652.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.088073394495413
2_7_2653.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),1515.77170253165
2_7_2653.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),2678.93248945148
2_7_2653.txt,Lexical Sophistication Feature: Imageability (AW Token),4.1852
2_7_2653.txt,Lexical Sophistication Feature: Concreteness (AW Type),4.07111111111111
2_7_2653.txt,Lexical Sophistication Feature: Familiarity (AW Type),2.319
2_7_2653.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),4.8725
2_7_2653.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,0.160569105691057
2_7_2653.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 1,0.024390243902439
2_7_2653.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,0.278455284552846
2_7_2653.txt,Lexical Variation Feature: Lexical,0.807407407407407
2_7_2653.txt,Lexical Variation Feature: Corrected Verb Variation 1,4.9029033784546
2_7_2653.txt,Mean Sentence Length in Tokens,49.2
2_7_2653.txt,Mean Token Length in Syllables,2.26829268292683
2_7_2653.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.00609756097561
2_7_2653.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.044715447154472
2_7_2653.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0.015151515151515
2_7_2653.txt,Number of Clitic Feature per VP - All,0
2_7_2653.txt,Number of Morphological Features: Conditional Verb per VP,0
2_7_2653.txt,Number of Morphological Features: Imperfect Verb per VP,0.03125
2_7_2653.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0
2_7_2653.txt,Number of Morphological Features: Pluperfect Verb per VP,0.03125
2_7_2653.txt,Number of Morphological Features: Preterite Verb per VP,0.03125
2_7_2653.txt,Number of Morphological Features: Subjunctive Verb per VP,0.09375
2_7_2653.txt,Number of POS Feature: Verb Tokens (including Modals),66
2_7_2653.txt,Number of POS Feature: Noun Tokens,121
2_7_2653.txt,Number of POS Feature: Adjective and Adverb Tokens,83
2_7_2653.txt,Number of POS Feature: Adjective Tokens,50
2_7_2653.txt,Number of Sentences,10
2_7_2653.txt,Number of Syntactic Constituents: Passive Sentences,4
2_7_2653.txt,Number of Tokens,492
2_7_2653.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),0.6
2_7_2653.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.007444945553641
2_7_2653.txt,Syntactic Complexity Feature: Complex Nominals per Clause,1.36842105263158
2_7_2653.txt,Syntactic Complexity Feature: Mean Length of Clause,12.9473684210526
2_7_2653.txt,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,0
2_7_2653.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,10.5555555555556
2_7_2653.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,1.22222222222222
2_7_2653.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,6
2_7_2653.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,4.22222222222222
2_7_2653.txt,Syntactic Complexity Feature: Dependent clause ratio,0.289473684210526
2_7_2653.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,3.55555555555556
2_7_2653.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,5.77777777777778
2_7_2653.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,1.33333333333333
2_7_2653.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.444444444444444
2_7_2653.txt,Lexical Richness: Type Token Ratio (Corrected TTR),8.22473959851706
2_7_2653.txt,Lexical Richness: Type Token Ratio (TTR),0.524390243902439
2_7_2653.txt,Number of Tokens with More Than 2 Syllables,278
2_7_2653.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0.00609756097561
2_7_2653.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.008130081300813
2_7_2653.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.107723577235772
2_8_2655.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),1507.35859957806
2_8_2655.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),2868.92405063291
2_8_2655.txt,Lexical Sophistication Feature: Imageability (AW Token),4.101875
2_8_2655.txt,Lexical Sophistication Feature: Concreteness (AW Type),3.71114754098361
2_8_2655.txt,Lexical Sophistication Feature: Familiarity (AW Type),2.5075
2_8_2655.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),4.69634920634921
2_8_2655.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,0.175
2_8_2655.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 1,0.016071428571429
2_8_2655.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,0.283928571428571
2_8_2655.txt,Lexical Variation Feature: Lexical,0.707236842105263
2_8_2655.txt,Lexical Variation Feature: Corrected Verb Variation 1,4.61732304816845
2_8_2655.txt,Mean Sentence Length in Tokens,26.6666666666667
2_8_2655.txt,Mean Token Length in Syllables,2.26964285714286
2_8_2655.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.005357142857143
2_8_2655.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.032142857142857
2_8_2655.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0
2_8_2655.txt,Number of Clitic Feature per VP - All,0
2_8_2655.txt,Number of Morphological Features: Conditional Verb per VP,0.016949152542373
2_8_2655.txt,Number of Morphological Features: Imperfect Verb per VP,0
2_8_2655.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0.033898305084746
2_8_2655.txt,Number of Morphological Features: Pluperfect Verb per VP,0
2_8_2655.txt,Number of Morphological Features: Preterite Verb per VP,0
2_8_2655.txt,Number of Morphological Features: Subjunctive Verb per VP,0.050847457627119
2_8_2655.txt,Number of POS Feature: Verb Tokens (including Modals),90
2_8_2655.txt,Number of POS Feature: Noun Tokens,137
2_12_2662.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,2.94444444444444
2_12_2662.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,2.44444444444444
2_12_2662.txt,Syntactic Complexity Feature: Dependent clause ratio,0.318181818181818
2_12_2662.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,2.27777777777778
2_12_2662.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,3.11111111111111
2_12_2662.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.5
2_12_2662.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.444444444444444
2_12_2662.txt,Lexical Richness: Type Token Ratio (Corrected TTR),7.96882940917086
2_12_2662.txt,Lexical Richness: Type Token Ratio (TTR),0.533632286995516
2_12_2662.txt,Number of Tokens with More Than 2 Syllables,264
2_12_2662.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
2_12_2662.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.004484304932735
2_12_2662.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.051569506726457
2_13_2664.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),1599.6233456621
2_13_2664.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),2862.01369863014
2_13_2664.txt,Lexical Sophistication Feature: Imageability (AW Token),4.25655737704918
2_13_2664.txt,Lexical Sophistication Feature: Concreteness (AW Type),4.29458333333333
2_13_2664.txt,Lexical Sophistication Feature: Familiarity (AW Type),1.96666666666667
2_13_2664.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),4.60941176470588
2_13_2664.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,0.146288209606987
2_13_2664.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 1,0.01528384279476
2_13_2664.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,0.277292576419214
2_13_2664.txt,Lexical Variation Feature: Lexical,0.755725190839695
2_13_2664.txt,Lexical Variation Feature: Corrected Verb Variation 1,4.1845449772546
2_13_2664.txt,Mean Sentence Length in Tokens,21.8095238095238
2_13_2664.txt,Mean Token Length in Syllables,2.33624454148472
2_13_2664.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.006550218340611
2_13_2664.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.03056768558952
2_13_2664.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0.015384615384615
2_13_2664.txt,Number of Clitic Feature per VP - All,0
2_13_2664.txt,Number of Morphological Features: Conditional Verb per VP,0
2_13_2664.txt,Number of Morphological Features: Imperfect Verb per VP,0
2_13_2664.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0
2_13_2664.txt,Number of Morphological Features: Pluperfect Verb per VP,0
2_13_2664.txt,Number of Morphological Features: Preterite Verb per VP,0
2_13_2664.txt,Number of Morphological Features: Subjunctive Verb per VP,0.071428571428571
2_13_2664.txt,Number of POS Feature: Verb Tokens (including Modals),65
2_13_2664.txt,Number of POS Feature: Noun Tokens,138
2_13_2664.txt,Number of POS Feature: Adjective and Adverb Tokens,59
2_13_2664.txt,Number of POS Feature: Adjective Tokens,43
2_13_2664.txt,Number of Sentences,21
2_13_2664.txt,Number of Syntactic Constituents: Passive Sentences,6
2_13_2664.txt,Number of Tokens,458
2_13_2664.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),1.28571428571429
2_13_2664.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.010596801393938
2_13_2664.txt,Syntactic Complexity Feature: Complex Nominals per Clause,0.702127659574468
2_13_2664.txt,Syntactic Complexity Feature: Mean Length of Clause,9.74468085106383
2_13_2664.txt,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,0
2_13_2664.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,6
2_13_2664.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,0.571428571428571
2_13_2664.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,3.0952380952381
2_13_2664.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,2.23809523809524
2_13_2664.txt,Syntactic Complexity Feature: Dependent clause ratio,0.25531914893617
2_13_2664.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,2
2_13_2664.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,1.57142857142857
2_13_2664.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.714285714285714
2_13_2664.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.380952380952381
2_13_2664.txt,Lexical Richness: Type Token Ratio (Corrected TTR),7.92982320546108
2_13_2664.txt,Lexical Richness: Type Token Ratio (TTR),0.524017467248908
2_13_2664.txt,Number of Tokens with More Than 2 Syllables,281
2_13_2664.txt,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,0
2_13_2664.txt,Cohesive Complexity Feature: Mendes Causal Connectives per Token,0.004366812227074
2_13_2664.txt,Cohesive Complexity Feature: Mendes All Connectives per Token,0.106986899563319
2_16_2668.txt,Lexical Sophistication Feature: SUBTLEX Word Frequency per Million (AW Type),1999.79155217391
2_16_2668.txt,Lexical Sophistication Feature: SUBTLEX Contextual Diversity (AW Type),2545.80124223602
2_16_2668.txt,Lexical Sophistication Feature: Imageability (AW Token),4.61982142857143
2_16_2668.txt,Lexical Sophistication Feature: Concreteness (AW Type),4.42193548387097
2_16_2668.txt,Lexical Sophistication Feature: Familiarity (AW Type),1.75333333333333
2_16_2668.txt,Lexical Sophistication Feature: Age of Acquisition (AW Token),4.41310344827586
2_16_2668.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,0.123711340206186
2_16_2668.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 1,0.02319587628866
2_16_2668.txt,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,0.304123711340206
2_16_2668.txt,Lexical Variation Feature: Lexical,0.608888888888889
2_16_2668.txt,Lexical Variation Feature: Corrected Verb Variation 1,3.18198051533946
2_16_2668.txt,Mean Sentence Length in Tokens,16.1666666666667
2_16_2668.txt,Mean Token Length in Syllables,2.20618556701031
2_16_2668.txt,Morphological Complexity Inflection Feature: Subjunctives per word token,0.005154639175258
2_16_2668.txt,Morphological Complexity Inflection Feature: Past Participle Verb Density,0.033505154639175
2_16_2668.txt,Morphological Complexity Inflection Feature: Past tense per verb token,0
2_16_2668.txt,Number of Clitic Feature per VP - All,0
2_16_2668.txt,Number of Morphological Features: Conditional Verb per VP,0
2_16_2668.txt,Number of Morphological Features: Imperfect Verb per VP,0
2_16_2668.txt,Number of Morphological Features: Inflected Infinitive Verb per VP,0
2_16_2668.txt,Number of Morphological Features: Pluperfect Verb per VP,0
2_16_2668.txt,Number of Morphological Features: Preterite Verb per VP,0
2_16_2668.txt,Number of Morphological Features: Subjunctive Verb per VP,0.05
2_16_2668.txt,Number of POS Feature: Verb Tokens (including Modals),56
2_16_2668.txt,Number of POS Feature: Noun Tokens,106
2_16_2668.txt,Number of POS Feature: Adjective and Adverb Tokens,63
2_16_2668.txt,Number of POS Feature: Adjective Tokens,56
2_16_2668.txt,Number of Sentences,24
2_16_2668.txt,Number of Syntactic Constituents: Passive Sentences,8
2_16_2668.txt,Number of Tokens,388
2_16_2668.txt,Referential Cohesion: Global Lexical Overlap (lemma-based),1.45833333333333
2_16_2668.txt,Referential Cohesion: Mean Global Argument Overlap (lemma-based),0.023754787885223
2_16_2668.txt,Syntactic Complexity Feature: Complex Nominals per Clause,1
2_16_2668.txt,Syntactic Complexity Feature: Mean Length of Clause,9.7
2_16_2668.txt,Syntactic Complexity Feature: Postnominal Modifier per Complex Noun Phrase,0
2_16_2668.txt,Syntactic Complexity Feature: Noun Phrases per Sentence,4
2_16_2668.txt,Syntactic Complexity Feature: Relative Clauses per Sentence,0.208333333333333
2_16_2668.txt,Syntactic Complexity Feature: Prepositional Phrases per Sentence,1.79166666666667
2_16_2668.txt,Syntactic Complexity Feature: Sentence Complexity Ratio,1.66666666666667
2_16_2668.txt,Syntactic Complexity Feature: Dependent clause ratio,0.125
2_16_2668.txt,Syntactic Complexity Feature: Sentence Coordination Ratio,1.66666666666667
2_16_2668.txt,Syntactic Complexity Feature: Complex Nominals per Sentence,1.66666666666667
2_16_2668.txt,Syntactic Complexity Feature: Coordinate Phrases per Sentence,0.708333333333333
2_16_2668.txt,Syntactic Complexity Feature: Verb Cluster per Sentence,0.333333333333333
